Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Algeria,DZA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.9,21.5,19.7,17.6,17.6,..
Algeria,DZA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,12.7,11.4,9.3,6.9,..
Algeria,DZA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,30.9696049778828,..,16.0908125321452,20.5470070641704,19.9832749794304,12.3527636116198,..,12.2965851729428,3.88236928379305,4.07076413721227,3.05312032713631,2.28947163240855,2.40957802704026,1.13644824572607,0.770226833423191,0.931555184108841,0.623873045191646,0.338795919609691,0.405205815367655,0.55060279785805,0.335035799433773,0.364621785561494,..,..,..,..,0.727504839479144,0.979174707865611,0.400567078825082,1.17971339978443,1.22345413763458,0.268184667758013,0.341639301574309,0.223124461208307,0.163458380562733,0.148606444057863,0.231638365592645,0.209587695365939,0.193619706686166,0.153082861462964,0.160467556161383,0.163014152574384,0.160304788045373,0.257257534597595,0.560649373653065,0.488433088608141,0.445064950240349,0.614279708145452,0.539747166610679,0.681904275735559,1.10285298391263,1.00117835655827,..,..,..
Algeria,DZA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,25.7783651346075,..,19.2985469326227,15.7147290285177,12.7373195973256,15.6301393223539,..,16.0927581409494,19.8168115732229,21.7011291937518,17.7376995741887,17.1820462563699,16.6124813552471,18.5180100453614,20.9550380993182,20.7408853010556,20.6893411618764,21.2163414881976,19.2004574217716,25.4206172281161,21.9484424000057,27.3514779470487,..,..,..,..,28.5079044496879,27.3586358176649,33.0363379194779,29.4540833514883,31.2561923243426,31.8243452268566,29.8747446468185,27.4232267527177,28.1684762632487,26.1361517616116,25.0833473331531,22.4214520152419,21.9133994784244,19.3275354088753,19.205724479411,19.8343280579407,21.4250115149248,16.3388370781314,16.3010010032803,22.7921075452011,19.8492923235385,19.0622431097707,20.103368598577,19.315015417874,19.0281663816491,20.2300420068586,..,..,..
Algeria,DZA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,18.6,19.37,19.36,17.43,20.05,13.6,14.99,19.17,17.81,18.3,19.06,17.45,16.62,17.86,19.54,18.35,15.35,15.48,17.41,18.88,19.24,17.74,18.54,19.91,24.48,24.62,24.85,23.7,26.36,25.77,35.21,37.39,37.18,33.68,37.83,45.05,36.37,40.98,44.28,41.85,45.04,47.79,55.58,60.7,65.05,72.12,62.13,67.63,81.14,88.39,98.01,101.92,112.08,108.8,105.06,86.13,86.79,89.97,..,..
American Samoa,ASM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,57.65,58.43,64.55,65.47,67.15,68.45,64.68,63.94,66.94,63.1,58.91,58.62,58.22,56.09,55.21,53.97,53.02,49.54,42.73,48.56,46.4,46.15,45.13,43.35,42.16,43.13,40.17,40.08,40.02,43.56,40.75,43.19,47.37,50.38,52.92,56.98,59.18,73.91,59.49,66.06,75.09,78.76,88.07,86.22,88.44,90.14,91.87,93.51,95.84,97.52,95.94,92.68,99.58,100.7,99.46,99.84,100.51,101.42,..,..
Andorra,AND,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.50849504865162,6.4759250830353,9.48420329304032,10.7273028507146,10.9177284293098,8.1987590163772,4.92858266583827,3.95143813795803,6.33199892386512,11.612928297178,28.8589023240436,30.2580095264274,2.10286961437142,14.6703788240672,10.3242070921165,0.824917150287035,0.646873750495658,1.18959059456585,0.476053019067834,1.23638645475137,1.0998142107207,0.790486646888988,0.710340060796701,0.568385870571454,..,..
Andorra,AND,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.6743285169743,29.0834921549592,30.3978806021849,22.9812748983497,21.0374266731269,19.9249060942022,20.085335631578,19.3467105857586,18.8800094522871,18.1626894188418,..,18.7713082461553,17.9481853102275,20.1521917279259,21.6648032780264,22.0346594393789,22.3874912939134,23.4655356522485,23.7800769792589,23.2800068450214,23.5068469243958,23.4667141960661,22.8305102187583,22.1232265784306,..,..
Andorra,AND,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.5,..,..,70.1,73.5,..
Angola,AGO,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,24,26.9,..
Angola,AGO,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,65.4948250283107,..,..,..,..,..,..,49.6879365782789,44.6914173841939,45.4215406441069,42.0728397647753,40.5979116169701,27.629100995664,..,..,..,23.2765767097271,14.3422470079383,8.69300388031106,5.23992346722768,..,..,..,..,..,..,..,..,0.234865204394267,0.305922032815841,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0973082531799098,..,0.0811537682127195,0.054445159884038,0.0387043596246223,0.0631199240339422,0.0734540911945984,0.0851709530224955,0.314687389090197,0.605231812859336,0.422552709861459,0.339628133981116,0.322497004985009,..
Angola,AGO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,19.341475761938,..,..,..,..,..,..,15.1310872822905,15.6796214496573,13.39212281824,11.8308829041115,13.0863058964029,14.3738539630869,..,..,..,..,..,..,..,..,..,..,32.4960490980796,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.0130415533247,..,13.5034727803116,15.2317778511317,18.5961212476185,20.0679151122417,17.7540192725584,16.9800790579802,13.1856292392847,13.7148612810251,17.7351787421833,20.4364711760623,19.2936624452378,..
Angola,AGO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,14.74,15.27,15.62,16.34,16.88,17.13,17.6,17.64,18.6,19.51,19.62,19.13,20.06,19.44,19.26,19,18.55,18.61,18.06,18.3,17.94,18.21,18.52,18.78,19.1,19.8,20.05,19.96,19.96,20.05,20.95,22.41,22.24,25.04,24.19,26,25.93,30.13,28.95,33.81,38.9,44.06,47.52,51.31,55.94,56.92,64.55,68.71,85.89,90.87,99.25,81.63,111.42,97.02,99.96,103.02,103.67,99.02,..,..
Antigua and Barbuda,ATG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4931423444832,1.6225931559801,3.03464023819708,..,36.0673242360036,17.4507231479952,..,..,8.70119480224155,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5340830393743,27.2273694026825,..,..,..,..,18.679498229766,..,37.9702388092215,..,48.3050837693822,50.654320061777,58.689528949777,56.8403419695816,37.7938963457954,25.6778831813873,52.1045892042161,54.7812207065544,52.2717323901558,42.7533388162064,77.9266050674273,..
Antigua and Barbuda,ATG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,20.1063021985157,17.9335258910816,19.8183403375179,..,31.5106295969486,33.3311510763852,..,..,23.8618737706556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8279498991875,21.6749526294466,..,..,..,..,17.5875938834541,14.85297016408,20.0500975723082,..,17.6040148123973,21.3487825201926,23.9211734245825,37.3444164416714,35.5898917568848,22.5423497104519,27.0559375805499,22.9912679020708,23.0365483380363,27.3848169119132,26.6248902873343,..
Antigua and Barbuda,ATG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,151.46,151.9,187.12,192.86,131.95,107,91.06,74.36,91.32,93.83,148.57,84.36,80.9,79.51,77.3,79.64,83.25,97.34,105.98,119.25,121.46,117.32,115.05,112.63,129.02,130.76,133.56,136.95,115.18,122.07,138.09,130.71,138.59,139.02,130.88,130.42,130.94,129.74,138.77,139.43,142.53,139.2,149.01,151.67,135.24,139.78,137.96,140.73,136.29,98.8,101.21,96.09,97.8,99.78,99.49,100.73,102.21,100.56,..,..
Argentina,ARG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.2,25.9,32.3,35.8,35.8,..
Argentina,ARG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,8.6,11.2,12.9,12.6,..
Argentina,ARG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,71.5167223633344,72.1241541588727,77.2266517724288,81.6353758360789,77.9182522915024,76.8299597678787,72.7400804506803,73.8757029594811,74.3184088352766,76.6992729476363,71.7539030834867,69.9073242543211,70.517253346656,68.8689882099692,68.2431551244986,68.7878167390924,65.446102521047,69.401213547257,64.9548396689522,66.8359508767248,62.5132745031883,74.9687054919103,73.4018510897571,66.0707880476956,66.6284777507564,61.0593445750818,..,..,..,..,61.0130433964766,55.2876092343831,51.8166376977356,49.7881907475278,51.9243431309429,48.6027501111139,50.5997700697432,49.1711930000543,43.6244523735379,44.2313342975993,45.6788253892065,49.0294871977296,47.7752069830924,46.464867640411,44.5977443215927,50.4037620965632,52.5963047857027,49.5585979873236,49.639895808739,52.151922303518,52.1628344068289,54.3964098823728,54.346183406447,59.9397423992323,62.8534166501818,59.8249232905339,54.4531680056896,58.7665374092182,64.8863657356203
Argentina,ARG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,3.89352505199727,4.13659507747678,5.90513059717013,6.5068809086247,6.65772759473769,6.58288376847721,5.50863981439474,6.81812291536465,5.82383922615393,5.0483696753398,6.46203456245042,9.24388230143468,4.75916786069586,4.5602070410893,4.75687969547438,5.28456961824936,5.65960040903596,7.14199334069061,5.67211544734954,4.99348223248526,4.40776705762262,3.86375449049171,4.514638549706,4.71657369165189,6.89167240737623,4.56200787428644,..,..,..,..,5.97842411999106,5.44556757395568,5.19108730969174,5.46757452429963,4.92520013332918,5.32102457254496,4.93499848181451,4.91875848706901,5.0134709929318,5.72428376826837,4.6330285978847,4.20128711940575,3.30307730186729,2.83873915468007,2.58446169118103,3.70036470787913,4.54066037809979,3.77097613295672,2.62132827399884,2.39679846090052,2.49085394889715,2.28184607034632,2.42165435253748,2.64277936829368,3.62640695118077,4.17929799620689,6.86536203860505,6.48775544705604,8.76556067726676
Argentina,ARG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,31.51,33.3,36.31,33.75,32.03,35.65,39.07,37.05,39.93,38.99,36.43,36.29,37.8,39.97,40.85,45.18,44.9,48.23,48.65,44.7,48.31,49.21,47.89,49.21,50.21,51.55,48.76,49.72,46.23,51.34,52.84,53.09,53.13,55.83,59.18,57.35,62.26,66.96,68.75,69.34,69.51,69.1,71.73,73.42,83.3,82.34,90.27,91.4,76.33,88.2,92.81,86.35,94.07,95.12,104.15,100.73,105.56,97.2,..,..
Armenia,ARM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1,14.8,12.7,..
Armenia,ARM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,1.1,1.1,..
Armenia,ARM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7651598557727,..,7.65372297215671,13.4938256902999,22.6316832558336,13.4156622588404,13.8862195542516,12.3838069317306,13.3613635427771,11.4742593097946,7.92290592006435,18.5513892308046,18.8589645039774,16.1764021073502,18.0828120365256,24.3514771216801,28.4375545824898,29.7812614026326,28.7269515841652,30.8370164911476,30.5178351511042,30.1677089812262,31.6981243529953,31.4072431305226
Armenia,ARM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1017832466076,..,25.7863517382367,24.9679862106753,24.2491289513127,19.8590686321662,17.2313800379495,20.4842436248627,17.6629597089781,15.3369431957483,17.3187557111774,17.9730550263451,19.0758042829137,17.6674631077617,19.3730939963755,18.7149613224576,19.5404411455658,18.8618666911004,19.761817568369,19.0942427479354,18.0111174374318,16.0855543270468,16.4645683583669,17.7135229828374
Armenia,ARM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.2,45.95,50.94,50.52,52.29,45.28,49.16,48.52,46.73,48.88,50.18,54.2,63.26,73.42,76.3,83.02,85.26,85.14,73.68,81.93,89.02,93.36,98.31,106.46,95.23,94.21,82.88,..,..
Aruba,ABW,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.9558708661416,45.0748709458676,44.0939870494095,46.8718805701389,35.8613840448959,1.18542974235897,34.3766659335553,20.2325886166466,26.188566812868,75.9912791640348,82.2470954774073,77.6860122275799,74.968215078819,74.6730231596363,68.2935880674196,59.0342317165632,50.346781623236,44.1068343260307,41.646370611864,43.6268850808441,50.2468683233598
Aruba,ABW,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.0706785731483,23.8069590469182,21.648868835819,22.2848984519249,22.9445571152139,6.35970695159188,21.7320221737387,19.6738422837651,21.7327581491945,27.4646042929525,31.8369016845912,27.9424891940051,31.4663980350775,31.7030660057234,27.9182994702296,30.572758427593,29.8719591396371,29.5704033811731,27.7292793340018,28.3268624970074,30.6055525274463
Aruba,ABW,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8,11.8,12.7,13.3,12.3,..
Australia,AUS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,3.4,3.6,3.8,3.3,..
